1413747310 utime Stat TireWrn TLF  TRF  TRT  TSP  T5  PrLF PrRF PrRT PrSP Pr5 SNLF SNRF SNRT SNSP SN5 lowBatt low12T low25T Ssn act msW CT ACKA EET
1413747521 213240 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747522 214247 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747523 215251 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747524 216253 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747525 217257 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747526 218258 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747527 219266 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747528 220270 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747529 221279 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747530 222280 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747531 223290 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747532 224291 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747533 225293 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747534 226297 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747535 227301 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747536 228302 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747537 229307 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747538 230312 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747539 231318 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747540 232322 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747541 233327 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747542 234332 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747543 235341 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747544 236342 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747545 237348 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747546 238350 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747547 239354 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747548 240358 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747549 241360 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747550 242362 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747551 243363 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747552 244365 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747553 245368 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747554 246371 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747555 247377 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747556 248383 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747557 249390 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747558 250399 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747559 251403 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747560 252412 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747561 253416 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747562 254421 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747563 255423 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747564 256426 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747565 257429 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747566 258437 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747567 259442 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747568 260448 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747569 261453 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747570 262459 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747571 263463 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747572 264469 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747573 265475 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747574 266476 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747575 267481 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747576 268486 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747577 269493 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747578 270500 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747579 271510 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747580 272516 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747581 273523 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747582 274524 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747583 275529 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747584 276535 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747585 277539 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747586 278545 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747587 279551 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747588 280554 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747589 281558 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747590 282565 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747591 283572 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747592 284578 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747593 285588 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747594 286590 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747595 287596 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747596 288601 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747597 289608 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747598 290618 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747599 291627 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747600 292629 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747601 293643 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747602 294646 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747603 295650 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747604 296655 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747605 297659 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747606 298660 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747607 299663 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747608 300668 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747609 301673 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747610 302680 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747611 303684 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747612 304688 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747613 305691 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747614 306696 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747615 307701 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747616 308702 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747617 309709 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747618 310714 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747619 311719 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747620 312723 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747621 313730 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747622 314735 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747623 315741 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747624 316746 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747625 317747 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747626 318749 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747627 319753 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747628 320754 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747629 321766 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747630 322771 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747631 323774 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747632 324777 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747633 325785 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747634 326786 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747635 327790 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747636 328804 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747637 329808 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747638 330809 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747639 331819 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747640 332821 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747641 333829 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747642 334835 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747643 335840 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747644 336844 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747645 337845 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747646 338847 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747647 339852 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747648 340856 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747649 341860 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747650 342867 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747651 343870 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747652 344873 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747653 345878 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747654 346881 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747655 347884 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747656 348892 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747657 349895 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747658 350901 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747659 351910 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747660 352914 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747661 353920 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747662 354932 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747663 355938 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747664 356944 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747665 357950 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747666 358957 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747667 359965 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747668 360968 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747669 361974 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747670 362980 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747671 363982 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747672 364983 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747673 365992 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747674 366994 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747675 367996 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747677 369003 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747678 370006 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747679 371013 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747680 372014 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747681 373019 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747682 374028 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747683 375034 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747684 376035 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747685 377042 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747686 378047 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747687 379051 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747688 380056 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747689 381061 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747690 382062 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747691 383065 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747692 384066 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747693 385076 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747694 386084 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747695 387091 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747696 388099 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747697 389102 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747698 390116 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747699 391123 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747700 392127 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747701 393128 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747702 394139 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747703 395146 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747704 396147 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747705 397150 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747706 398155 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747707 399158 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747708 400162 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747709 401166 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747710 402171 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747711 403172 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747712 404179 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747713 405185 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747714 406192 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747715 407196 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747716 408197 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747717 409200 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747718 410201 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747719 411204 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747720 412214 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747721 413222 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747722 414223 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747723 415226 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747724 416232 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747725 417234 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747726 418235 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747727 419236 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747728 420242 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747729 421250 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747730 422256 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747731 423262 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747732 424274 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747733 425276 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413747734 426280 192 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
